date/time,comment_id,fullname,text,likes,replyComment count
2021-05-16T08:36:31Z,Ugw2c7BhGBms8NwPXGh4AaABAg,Jagriti Jangra,THIS SINGH IS ALREADY A KING 👑⚡,93,21
2021-06-06T08:42:31Z,UgzbaDrv2_siM-_3enF4AaABAg,Raj music,Siraaa,0,0
2021-06-04T13:15:44Z,Ugx8y28c1wunSU1P0Kl4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-06-04T13:16:16Z,Ugzaoea4n78kaUGymhN4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-06-04T13:16:13Z,UgxktK1ZMFA2jYg0Wal4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-05-15T07:06:59Z,UgzgFQgWjCGujIPVJ-d4AaABAg,Xavier,"Happy birthday to great lady who born our great 👑  "" Sidhu moosewala""",1617,62
2021-06-04T13:15:49Z,UgyLGwFEX0ktY87w96Z4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-06-04T13:15:39Z,UgxQREtDuPHshlqSkfp4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-06-04T13:15:31Z,UgwMQTnrgiRV8vNXiap4AaABAg,Bikramjeet Sandhu,Kaimz,0,0
2021-06-05T07:46:34Z,Ugx-hj3gFI_b0C0-OMx4AaABAg,Gurpreet Kaur,Lali song,1,0
2021-05-16T14:41:36Z,Ugwl3ttdu1_c3ILdG0l4AaABAg,vishal kumar,1 day 10 millions complete 🔥🔥💯❤️,89,38
2021-06-05T10:00:51Z,Ugz6VUZsOqekk8zfGEZ4AaABAg,Str3am Butter💜,Sidu bro 😈😈😍😏❤❤❤,1,0
2021-06-05T22:35:08Z,UgyOEz3WD1EkF68guT14AaABAg,Gurpreet Singh,👌👌👌❤👌❤,0,0
2021-06-04T15:15:12Z,UgwyXILP1z4IKBh8xeN4AaABAg,PaNKTi Rajput,👌👌👌😘😘❤️❤️,1,0
2021-06-04T09:27:51Z,UgyYRjgnRvmxxODuBfB4AaABAg,Gurdev Singh,End lata 22,0,0
2021-05-16T14:46:58Z,UgxwBKOYJ-VjjDuSDj14AaABAg,Ranjeet Singh,"1,crore view in one day, sirra baabe😎😎",139,7
2021-06-05T12:17:50Z,UgwMsmYOtg8mEN6jvgt4AaABAg,umaid arshad,pakistan ao baaa gi. ek show kaleeeya,1,0
2021-06-04T11:37:17Z,UgzMLAF10QMC1kCzXHx4AaABAg,Sheraz Alvi,"Love you from Punjab,Pakistan❤❤❤",1,0
2021-06-04T07:12:57Z,Ugz26mfUZvu9yC5d-3p4AaABAg,Kamal Ahmed,Love this song,1,0
2021-06-06T06:34:49Z,UgxNLxtvkWiIIucTGDZ4AaABAg,Abhishek Abhishek,❤️❤️❤️❤️,1,0
2021-05-15T15:07:14Z,Ugw_eDhGPpqMc9pTQWt4AaABAg,prem dhillon ✔,RECORDS BREAKING SIDHU 🔥🔥🔥,88,4
2021-06-06T08:39:41Z,UgyimQhjy5KzIylAi454AaABAg,Magha magha,End ਗੱਲ ਬਾਤ,1,0
2021-06-05T08:24:49Z,Ugyk1IuVNY-i4UJpv5t4AaABAg,Shubham Siag,🥇🥇🥇🥇,1,0
2021-06-04T05:16:18Z,UgxApx7VKOeGoR60OwN4AaABAg,Sukhraj Gill,Suprr,0,0
2021-06-06T07:04:46Z,Ugze09l7TX3AguckLI54AaABAg,Pramod Sharma,😘,1,0
2021-05-15T17:19:33Z,Ugzn39L4tLRQTnkOE9x4AaABAg,Tahir Latif,#1 Trending for Music Lockdown 3 started in industry 🌪️🔥🐯,101,2
2021-06-04T12:20:58Z,Ugy27wfEXkqVxDPaj1N4AaABAg,Amarjeet Sidhu,Att krati bai g,1,0
2021-06-06T02:38:45Z,UgxdTe3Z9WrexPGNKfJ4AaABAg,Malkit Singh,ਆ ਜਨਮ ਚ ਹੋਣੀ ਨੀਓ ਰੀਸ ਜੱਟਦੀ💯💯💯💯💯,1,0
2021-06-05T08:24:42Z,Ugwe48gYvMgfhTOnUKR4AaABAg,Shubham Siag,👻👻👻,1,0
2021-06-04T12:36:59Z,Ugxe04GQuCKE8SoAAv94AaABAg,Nitin Kumar,👌👌👌👌👌🙏🙏,1,0
2021-05-16T17:09:00Z,UgzjEFialx_zblAcW2R4AaABAg,Jossan Komal,Trending no.1🌪️🌪️🔥💪,190,17
2021-06-05T06:46:11Z,UgzBj4LNEO1iU6gxPfl4AaABAg,status lover,"😎😎Hard lyrics on every time 
Moosetape best lyrics song 🎤",1,0
2021-06-06T08:40:18Z,UgyVa9v6bq2Zp-newTZ4AaABAg,Piyush Gupta,Aa hoi na jattan aali gal,1,0
2021-06-05T01:13:19Z,UgzGi4NgkRcQkOv5UyZ4AaABAg,Rohit Handa,Listening in the morning 🌄 😍👍,0,0
2021-06-05T05:42:15Z,Ugzp-1H5dJAohLHs_At4AaABAg,Ansh Kang,Ghaint song😍😍,0,0
2021-05-16T14:59:16Z,Ugxb36ooDaYGIwPoYrd4AaABAg,khan saab,Legend is back 1 day 10 m,121,5
2021-06-05T05:24:21Z,UgweygnnzWdwoydfRpl4AaABAg,Akash Vishwakarma,☄🤘🎉,1,0
2021-06-06T06:23:05Z,Ugzrx1MOfIyS21hENpJ4AaABAg,Parmjeet Singh,😎😎,1,0
2021-06-06T01:43:13Z,UgzkSRGva1HBxssPARd4AaABAg,Baggi Kaheru,👌👌😍,0,0
2021-06-06T07:37:13Z,Ugzk0CduFNdvgVe-8ox4AaABAg,Kamaljot Kaur 6th green,🔥🔥🔥🔥🔥🔥🔥😍😍😍,1,0
2021-05-15T16:07:36Z,UgxMQQYJHEp3MaKv4m94AaABAg,Mr Mak,Lyrics+ Music+ Moosewala's voice= MOST CATASTROPHIC SONG.🔥,97,4
2021-06-06T03:45:56Z,UgziSGRyYFv8lOiRJsF4AaABAg,Lovely Mehra,Thoda prauhna pher aa geya ❤💥✌,0,0
2021-06-04T05:24:13Z,UgyTxuEGd9ykYjMuNCR4AaABAg,5911 FIRE,👌👌👌❤👌,0,0
2021-06-05T16:27:29Z,UgxrPc3LSS4sRl0T4Lp4AaABAg,Jatin Chaudhary,Kidd respect for this one 😍,0,0
2021-06-05T12:32:26Z,UgxwByBjAv68wtnmBjp4AaABAg,GAMING LEGENDS,Op sidhu😎😎,0,0
2021-05-15T06:10:50Z,UgwNU5jXoOW-HVpfn_54AaABAg,R A H U L K A N O Z I A,"History, biology, physiology, radiology, musicology,videology making biggest histology 🔥🔥",85,11
2021-06-04T10:06:06Z,UgxsOgLh5ktMEIolfcJ4AaABAg,Ranjeet Kohli,Live to listen to him,1,0
2021-06-05T15:17:06Z,UgwMPTYbRSmL6lVsZIV4AaABAg,Bikramjeet Sandhu,Koka,0,0
2021-06-05T15:17:13Z,UgwGQnPKZUAaNSRYV2V4AaABAg,Bikramjeet Sandhu,Koka,0,0
2021-06-05T15:17:09Z,Ugw30UbHCDN6xMZV4zJ4AaABAg,Bikramjeet Sandhu,Koka,0,0
2021-05-16T05:30:58Z,UgyU8l6W1EsC5ulNeY94AaABAg,it's Gautam,"The Kidd , de Music lyi v like bnda a yarr 👍🏻",78,3
2021-06-05T15:17:02Z,Ugzji6508t8lOACSZ_F4AaABAg,Bikramjeet Sandhu,Koka,0,0
2021-06-05T15:16:59Z,UgzP49SsY8SaLW-Lidd4AaABAg,Bikramjeet Sandhu,Koka,0,0
2021-06-05T17:51:36Z,UgzOTVbDAvfRdwHXdq94AaABAg,Asim Khan,Love u sude muse wla from Pakistan ✌✌❤❤❤,0,0
2021-06-05T18:35:10Z,UgweFeuvufNcyAqJOYF4AaABAg,Neeraj NK,History in making 🌪 #moosetape 🔥,0,0
2021-05-15T10:36:56Z,UgwNEvVebllDs25eOOF4AaABAg,Lovepreet Kamboj,"Happy birthday to great lady who born our great 👑  "" Sidhu moosewala""",136,13
2021-06-04T06:11:25Z,UgzopPZTU0wJKgQfui94AaABAg,Boby Nagra,👌👌👌👌,1,0
2021-06-05T07:05:34Z,Ugz67j77mw7AeLTEkB54AaABAg,Sarbjeet Singh,🔥🔥🔥🔥🔥🔥🔥🔥👍👍👍👍👍,0,0
2021-06-06T04:40:40Z,UgzvKpCZQR55dsvCgKd4AaABAg,mukesh Bhatiya,🔥🔥🔥🔥🔥🔥👌,0,0
2021-06-05T07:40:16Z,UgweYoWrKo4ahlkSP3d4AaABAg,Aayush,🔥🔥🔥🔥🔥🔥🔥,0,0
2021-05-15T15:48:58Z,UgwybmxrMgrRZShvpuF4AaABAg,Lovepreet Kamboj,"Happy birthday to great lady who born our great 👑  "" Sidhu moosewala""",157,7
2021-06-05T04:39:26Z,UgyICFDPTIZGbDAEjIp4AaABAg,Dhanpreet singh,😂,1,0
2021-06-05T02:58:10Z,UgyHf1RgPdSPeSbSQ994AaABAg,pawanpreet kaur,👍,0,0
2021-06-05T19:23:40Z,UgyQtRJWBdIRgid4A194AaABAg,Manjot singh Dhillon,👍,0,0
2021-06-04T10:52:24Z,UgzNDN3NxL15YdYVskN4AaABAg,Faizanwar Khan,Moosewala jindabad 🙏🏻🙏🏻🙏🏻🙏🏻,0,0
2021-05-15T11:42:36Z,Ugy-xZYRIkZhUb7Dzy94AaABAg,Xavier,"Happy birthday to great lady who born our great 👑 "" Sidhu moosewala""",317,13
2021-06-03T13:32:49Z,Ugzp0TRZOiSB-9D2yvN4AaABAg,Captain Captain,Vimal bolo zuba Kesari🙏🙏,1,0
2021-06-03T19:09:09Z,UgwCcmdwktqpoppRnVl4AaABAg,ਮਾਝੇ ਵਾਲਾ BHINDER,🔥🔥🔥🔥🔥🔥🔥🔥,1,0
2021-06-03T16:32:05Z,UgwU5R8tBj3RK0kY5AZ4AaABAg,Gurtej Singh,Ikla hi industry nu dhaki firda 💪🚜,0,0
2021-06-02T05:02:39Z,UgzXqeYZdvBIeoNBVmp4AaABAg,Haram Warraich,Big fan from 🇵🇰🇵🇰🇵🇰 love u bro,15,1
2021-05-16T02:05:41Z,Ugwkf7He-xr0iZokbcV4AaABAg,Aman Thakur,ਕੋਈ ਗੱਲ ਤਾਂ ਹੈ ਜੋ ਉਸਤਾਦ ਲਿੱਖਦਾ ਹੈ ਪਤਾ ਨਹੀਂ ਮਾ ਦਾ ਪੁੱਤ ਕੀ ਖਾਕੇ ਲਿੱਖਦਾ ਹੈ 🔥🔥🔥🔥🔥🔥 love you a ustad ji ❤️❤️❤️❤️❤️,57,11
2021-06-03T16:12:25Z,UgxJZh_ONwWM8B2pVed4AaABAg,M Jahangir,Brand moosa wala,1,0
2021-06-05T15:47:47Z,UgwhzaxKNLp3aDaA6bF4AaABAg,Karanveer Singh,🔥🔥,0,0
2021-06-05T12:53:26Z,UgwIdk_x2vERLGp5nTB4AaABAg,Simran Kaur,🔥🔥,0,0
2021-06-06T05:40:18Z,UgytTUJDO3OThjkUzFd4AaABAg,Kannu Sharma,🔥🔥🔥🔥,0,0
2021-05-17T02:57:17Z,UgxauG-1vqAqi4Gsj1J4AaABAg,raman mehra,Listening to 100th time❤️,84,3
2021-06-05T22:21:37Z,UgyuR1o_gNeNB1cQd6N4AaABAg,aroz bansal,🔥🔥🔥🔥,0,0
2021-06-05T16:08:26Z,UgxOvUE8uCJ_zOPmiq54AaABAg,lactron gamer,🔥🔥🔥🔥,0,0
2021-06-04T14:27:52Z,Ugxx0flpKW5N10zqSxJ4AaABAg,Bipan Badhan,🔥🔥🔥🔥,0,0
2021-06-05T05:36:39Z,UgyEx7ASGsrFgqaYK0l4AaABAg,Jatinpreet Singh,Atttttt bro 💣💣💣💣💣💣💣💥💯💥,0,0
2021-05-15T08:34:38Z,UgxXMRGNDAxIow5j5zB4AaABAg,Rohit DHINGRA,Proud to be a sidhu's fan💣.... moosetape☇🔥,66,18
2021-06-05T05:15:15Z,UgwQ1CXMte53LLrKLzF4AaABAg,DEEP FRIENDS,❤️❤️👌😘,0,0
2021-06-02T14:41:55Z,UgxIVaiZ2pdfvEy5eoF4AaABAg,sahil batoo,❤❤❤❤inspiring,1,1
2021-06-04T04:43:47Z,Ugx2DWmevApcDhyH-Jp4AaABAg,Shari Shari,Nice sidhu bhai tusi great ho,1,0
2021-06-04T11:36:40Z,UgySjQNRV7kDNQn4EPl4AaABAg,RINKU Rampura,🤝🤝👍🏻👍🏻,1,0
2021-05-17T05:51:31Z,Ugxnk-1cYI7iAD_gOSp4AaABAg,Preet Preet,Worldwide Tranding 1😘😘😘😘😘😘😘,94,20
2021-06-02T15:35:39Z,UgzXsuida9m2Tn-Vf9V4AaABAg,mayank,Azhar,0,0
2021-06-05T02:55:22Z,Ugz6-inzaUSuCqYECKd4AaABAg,Lashman Kuli,Mari comant no ve like kar do🤣🤣,1,0
2021-06-03T17:15:10Z,UgzOOectO7JRKzVV7Qp4AaABAg,rising star,🔥🔥🔥🔥🔥🔥🔥,1,0
2021-06-02T13:48:46Z,UgxSjYtZMBIYmvbTox54AaABAg,official bawa,Sira,0,0
2021-05-17T00:56:54Z,UgxvQlV0RiiT3dGrCyF4AaABAg,Prabhsharan Sekhon,On repeat till next 🎵,119,8
2021-06-02T18:28:03Z,UgxM_IU8fH2Trv39qoB4AaABAg,18683 Mohammad Ali Bandial,Main agyaaaaaaaa❤️🤣🤣🤣,2,1
2021-06-04T08:35:19Z,Ugx5DslR1ctLAaeq3zp4AaABAg,Bangar Bangar,👍❤️❤️,0,0
2021-06-03T06:01:21Z,Ugx8lLi6vx7lRWJLuQp4AaABAg,Technical_Ansari_Voice_Majhola,So Good 👍❤️❤️,0,1
2021-06-06T06:22:39Z,UgzoD0BN5Uwuiyb1dW14AaABAg,Kartar Dhillon,😘😘😘🔥,0,0
2021-05-17T12:21:39Z,Ugy4Wrhp2dMNStmndkN4AaABAg,Haribal Sharma,#1 trending on world chart...🔥🔥🔥,56,8
2021-06-05T16:53:29Z,Ugwur2OlkvaXEe_6VEJ4AaABAg,कपिल किशोर यादव,🔥🔥🔥🔥🔥🔥🔥🔥✍🏻👌🏻,0,0
2021-06-06T09:11:51Z,UgyCZogNBeGkDMg0IDF4AaABAg,Ali Raza,Great song,1,0
2021-06-03T19:09:04Z,UgyuP0-8FFMojNH38lx4AaABAg,ਮਾਝੇ ਵਾਲਾ BHINDER,🔥🔥🔥🔥🔥🔥🔥🔥🔥,1,0
2021-06-05T12:55:06Z,UgztTEGOnhK_Er1hy-N4AaABAg,Simran Kaur,🔥,0,0
2021-05-15T09:01:45Z,UgxZeHaC72nsUK_cS914AaABAg,Ultimate G,Sidhu Moose Wala = ONLY MAN WHO SHAKED THE INDUSTRY IN A LITTLE TIME😎😎😎😎😎😎,69,4
2021-06-05T12:53:50Z,UgxTjsltT6T4JJDmkIV4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:55:13Z,UgwqcFNH15nGW-6Royp4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:55:02Z,Ugw2_BfP8lsHmb5W42h4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:56Z,Ugws6WLrxs-rpkKwFQJ4AaABAg,Simran Kaur,🔥,0,0
2021-05-17T03:06:07Z,UgwRZyfABddITn9ks-h4AaABAg,Rohit Gujjar,MOOSETAPE GONE NUMBER #1💣💥,100,10
2021-06-05T12:54:50Z,UgxfFCLTSoEGEe2sKC14AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:46Z,UgzEYlgcQzb1EpVYHn94AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:41Z,UgxSQ9VsFb8PTES4pHZ4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:29Z,UgwHUQrmU9M9xb-_B4l4AaABAg,Simran Kaur,🔥,0,0
2021-05-15T09:04:28Z,UgxnGgWFriCwqkgiXt94AaABAg,Sandeep Toor,love u jatta😘😘,719,40
2021-05-15T07:27:51Z,UgzSav6vhqOaHdIimLB4AaABAg,PUNJABI VLOGGER,Just 🔥 🔥 🔥,1580,63
2021-05-16T07:25:54Z,Ugz-D5zc1t4AdRAV9ZR4AaABAg,Sidhu mosse wala,❤️ਕਿਹੜਾ ਕਿਹੜਾ ਗਾਣਾ ਸੁਣੀ ਜਾਂਦਾ ਅਤੇ ਨਾਲ ਨਾਲ COMMENT ਪੜ੍ਹੀ ਜਾਂਦੇ ਆ ❤️,253,17
2021-05-15T08:21:39Z,UgzUFZe4iasBGH35UMl4AaABAg,Skill Teacher,ਅੱਤ ਕਰਾ ਤੀ 👌👌,289,11
2021-05-15T07:33:12Z,Ugzm6yCiL5dE1kx5-Vl4AaABAg,Jaggie Tv,oho kyaa baat 🔥 finally wait khtm 💪,853,41
2021-05-15T07:58:32Z,UgwDyhX0Be-qJ8sS97N4AaABAg,GOLD FINCH,"Legend aa giyaaaa,,, SIRA E AA BS TERA NAM E BAHOT AA",808,20
2021-05-15T09:45:32Z,UgzcwMBNGM_b-XkoENx4AaABAg,Sidhu mosse wala,❤️ਕਿਹੜੇ ਕਿਹੜੇ  ਵੀਰ ਮੇਰੇ ਨਾਲ ਖੜੇ ਨੇ ❤️,152,21
2021-05-15T23:47:57Z,UgyS92DyE_f0JeEiJV54AaABAg,Kamz Inkzone,🤘🤘🤘🤘🤘🤘,140,10
2021-05-15T07:45:39Z,Ugykxy-wKjGj9qR6doR4AaABAg,PINDAN AALEY,ਉਏ ਆਗਿਆਂ ਉਏ ਆਗਿਆਂ🔥🔥🔥,1808,97
2021-05-15T09:45:29Z,Ugw9KkEBih7ya1XVmx14AaABAg,Extreme Punjabi Bass,"Jotta Khul Geya Hun💥
*MOOSETAPE🔥🔥*",510,18
2021-05-18T17:20:23Z,UgxGawGQ6qQgqyXyQcx4AaABAg,Banda Ki चुगली,"Trending #1 for music ..
Craze of Moosewala",381,13
2021-05-15T07:45:43Z,Ugz9Odbf8zQhFPCDN-F4AaABAg,Star Catchers Punjabi,"History in Making 🔥📀 
#Moosetape",1400,61
2021-05-15T07:42:37Z,UgxSAXgBNeWX_x8CStZ4AaABAg,MODERN PUNJAB,❤💯🤐 #Moosetape 🔥,260,4
2021-05-16T08:09:25Z,UgzklTTMxUMJ_l3m1Pd4AaABAg,Sidhu mosse wala,"😂ਅੱਜ ਦੀ ਤਾਜ਼ਾ ਖਬਰ 😂
Mosse wala ਦਾ ਗਾਣਾ ਸੁਣ ਕੇ ਕਈਆ ਨੂੰ ਲੱਗੀਆਂ ਟੱਟੀਆ...!",95,9
2021-05-16T04:58:16Z,UgyURjYxwYrwF4TDUQR4AaABAg,Mafia 47,im waiting singend of god and heaetbreak song 😍😍,47,1
2021-05-25T06:20:54Z,UgzvUWdXOl9wBg0aXaR4AaABAg,Jasleen Kamboj,ਕੌਣ ਕੌਣ Sidhu ਦੀ Billboard ਤੇ Entry ਹੁਣ ਤੋ ਬਾਅਦ ਆਇਆ ਏ 😳😍🙋,207,21
2021-05-15T08:44:05Z,Ugygd5pbxiBenmSPlDF4AaABAg,Watch Punjabi,Back to blast 💥💥💥🔥🔥🔥,527,43
2021-05-18T07:26:09Z,UgzewtSlnd7Sf5dCPed4AaABAg,Keerat the art lover,Your voice is just like energy drink for me,156,4
2021-05-15T08:25:22Z,UgyLrFkqdgpJv5RQYk14AaABAg,CREATIVE LEARNING,🔥🔥🔥🔥🔥🔥🔥🔥🔥,95,9
2021-06-05T12:54:15Z,UgwHt9BQtzQ_ooMOb0N4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:07Z,UgwyFpVpya94yc1fZaF4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:54:00Z,UgzYOAPM_SAFOLdC8614AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:53:56Z,UgxComurpISNYWBHnsp4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:53:46Z,UgzkzdE1JzlBPeju5IN4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:53:41Z,Ugx4cpBKp0zSkLXzNHR4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T12:53:33Z,Ugycjot421nEeLcnf9x4AaABAg,Simran Kaur,🔥,0,0
2021-06-05T08:24:32Z,UgyUwToYh84SgWv3ng94AaABAg,Shubham Siag,🔥,0,0
2021-06-03T17:45:09Z,Ugz88fHmmofB_N5a1qd4AaABAg,CHHANDAMOY DEV ROY KRITARTH MBA,paG apka every song gives me #power . LV U MAN #SIDHU_MOOSE_WALA .,1,0
2021-06-04T02:45:53Z,UgzxUyRuLMevjAIid454AaABAg,Sunny_Pb10,❤️❤️,1,0
2021-06-05T09:23:14Z,UgzZx5hH7T1woMRJKeJ4AaABAg,Unlucky Mind,Gaana hai ki tawahi waah,0,0
2021-06-04T11:36:29Z,UgwfCKHBawjkNk8CBOl4AaABAg,RINKU Rampura,🎉🔥🔥🔥,0,0
2021-06-04T10:27:59Z,UgwtNz7FFyrAhygZtxR4AaABAg,Deepak Kumar,🤭🤭🤭🤭,0,0
2021-06-02T11:13:07Z,UgzTsO6g_26uie_grf14AaABAg,beats new song kaim song,Jo marji aa song ne industry hilla dite 👌🏻💪💪👑,2,1
2021-06-05T06:49:22Z,Ugw4idYR2m9tYqUnuUp4AaABAg,Devanda Music,Nice song Sidhu bhai,0,0
2021-06-04T14:52:26Z,UgwjEj9wiDS_jfWgeYF4AaABAg,Raman Kumar,🔥🔥🔥👌👌👌,0,0
2021-06-03T14:22:55Z,Ugx4oR4-kPlluBZB1x94AaABAg,Noob To Pro,Opppp Siraaaaa,1,0
2021-06-05T08:13:57Z,UgzP1AE8KcWVuE3BZTN4AaABAg,simmi kaur,✌️🤘🤘👌👌🔥🔥🔥🔥,0,0
2021-06-04T05:03:08Z,UgwQwCnGS68upz3WvJN4AaABAg,Shiva soni Soni,SBKIIII FAAADDD DALLLLLL ......SIDHHHUUUU MUSSSEEEE WAALA🤘🤘🤘,1,0
2021-06-05T10:30:02Z,UgwtELfajHmjLzMfn9F4AaABAg,Deepak Kumar,👍👍👍👍👍👍,0,0
2021-06-02T15:17:01Z,Ugz6cLtS8zqMdC-ifB94AaABAg,NAVV🪶,30 MILLI SOOON 💫,2,1
2021-06-05T02:09:59Z,UgxjshBx_Kgd38z1qMd4AaABAg,GGX Gaming,Soon 30M plus views💪,1,0
2021-06-03T15:52:10Z,Ugx8NAurExtFOeqyCxd4AaABAg,Rakesh Kumar,💎,1,0
2021-06-04T01:49:21Z,UgxfXRCMX4kQZueGqTN4AaABAg,dippy sharma,♥️♥️,1,0
2021-06-04T08:47:03Z,UgzXqV1Exwsbrt9xaMF4AaABAg,Nilluu Om,Attt🤩🤩,0,0
2021-06-05T03:48:19Z,UgzPecUB0xu9oSf0JoB4AaABAg,Sunny Chaudhary,Kya baat hai 🔥🔥🔥,0,0
2021-06-03T15:03:40Z,UgzvRXiEAh5H73URqC94AaABAg,Yuvraj singh Sekhon,hateran da ta naas hi marta😂😂,0,0
2021-06-05T11:33:07Z,Ugyu3EZZkg_v3DslOHd4AaABAg,Gopal Singh,Unlike krn wale tempu de fan lagde. Ne 🤣,1,0
2021-06-05T06:03:03Z,UgykHnBE_4_91Jx1dIF4AaABAg,Ashwani Yadav,❤️,0,0
2021-06-05T03:37:32Z,UgwDEed8Xscn2LY_dD94AaABAg,Mandeep Singh,❤️,0,0
2021-06-05T18:38:23Z,Ugz6CUzvJYsN20A4jmd4AaABAg,Rohit Devre,A bazz next level song please support guys 10 year struggle 🥺,0,0
2021-06-03T03:42:14Z,UgwNQnx5IJ0FbQPdNgZ4AaABAg,Mutt Saab,Eda rakh baii,0,0
2021-06-04T02:09:52Z,Ugz_x0KDTkV-jdIsLb94AaABAg,Sukha Rkkar,Att Sidhu 👍,0,0
2021-06-04T07:13:04Z,UgzsZHmm8jW9caIYOZJ4AaABAg,Jain Mobile,💯💯💯,0,0
2021-06-05T16:12:03Z,Ugzn18FZLVr5J9U8TG94AaABAg,Bj Vv,👌👌,0,0
2021-06-04T00:45:59Z,UgySPCn8MaM1c76wIYZ4AaABAg,Gurpinder Bhatti,#babbumaan,0,0
2021-06-05T12:54:24Z,UgxPHY3mVSn4Dl24t694AaABAg,Simran Kaur,3🔥,0,0
2021-06-03T07:28:37Z,UgwOSWe9WhNm0VtDr5Z4AaABAg,Manjot singh,Att🤘🤘🤘,1,1
2021-06-04T16:25:08Z,UgwdhFSSudbDtzOEjad4AaABAg,Suraj Parmar,❤️❤️❤️,0,0
2021-06-04T15:47:10Z,UgxiO7VQ0t_26yRh8IZ4AaABAg,Tanish singh,❤️❤️❤️❤️,0,0
2021-05-15T07:19:24Z,UgyPKSvcyUYggvWCwrJ4AaABAg,BB Pranks,"Happy birthday to mom ❤️❤️
Aa liyaaa reeee sidhuuuuuu 🔥🔥🔥🔥",529,18
2021-06-02T14:56:06Z,UgxWBwDgUz-btSuEpKl4AaABAg,Deepak Bhatia,Siraas,0,0
2021-06-04T03:19:22Z,UgxLE76HJl5cyPnolol4AaABAg,Hafeez Lahori,❣️,1,0
2021-06-04T06:26:55Z,UgyBUm2_9b9RQmmz1qt4AaABAg,Rikeo kumar,Olkm,1,0
2021-06-03T21:25:18Z,Ugyu5LjaMshh2Wo-v414AaABAg,Amit Narwal,Classic sidhumoose wala brand song . Same as so high song . I ❤ this song .,0,0
2021-06-06T03:07:10Z,UgwKTfgI8MajheYMW_Z4AaABAg,Ray Saqib,Sira Sidu 22 ..Love form Pak,0,0
2021-06-04T09:42:46Z,UgwtdEvVkFYV3VNf0TJ4AaABAg,GURENDER SINGH,😍,0,0
2021-06-05T10:40:49Z,Ugy1PV3v8UIohWgIMph4AaABAg,akashdeep sran,Att,1,0
2021-06-05T09:02:49Z,UgzCOyMjIu4_QyW50-x4AaABAg,Bias Singh,Ustad sidhu moosewala 👍👍👍,0,0
2021-06-03T19:09:22Z,Ugw7y6SfmUdNpMdqQ_B4AaABAg,ਮਾਝੇ ਵਾਲਾ BHINDER,🔥🔥🔥🔥🔥,0,0
2021-06-03T19:08:50Z,UgxgBxmeDegLFeNOvK94AaABAg,ਮਾਝੇ ਵਾਲਾ BHINDER,🔥🔥🔥🔥🔥🔥,0,0
2021-06-05T06:27:51Z,UgyKn_vv96xca1IVWyV4AaABAg,Akash Singh,Sirra ustad,0,0
2021-06-04T05:02:44Z,Ugw5QeRIiNYotq_7WrV4AaABAg,Avtar Singh,Siraaa,0,0
2021-06-03T00:54:29Z,UgzfJFGBiukhijN7s7h4AaABAg,Humming Bird,Still on trending ✌🏻,1,1
2021-06-03T13:27:41Z,UgzCUW82eBPXo5mWL4V4AaABAg,कपिल किशोर यादव,✍🏻🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥,0,0
2021-06-06T07:55:50Z,Ugy8R5PVuUot_aM8DKJ4AaABAg,Mohammad Shahid,😂😂😂👍👍👍👌,1,0
2021-06-02T15:59:21Z,UgyXo5DO0pOob-4ZVGd4AaABAg,bhamsa champawat,legend 💝,1,1
2021-06-05T17:11:50Z,UgyxnBgQ6yaAoXjHEHV4AaABAg,Punjabi Boyz,Number 1 on BILLBOARD,0,0
2021-06-02T20:50:53Z,UgySe7-U_-nWdhDjq_p4AaABAg,kirandeep kaur,vichara chamkila!!,1,0
2021-06-04T16:30:12Z,Ugy1S-rV0eGMv3Ns3wN4AaABAg,hassan bilal Bilal,🤬,0,0
2021-06-02T17:21:36Z,UgwnwlCSnnVZT5O2nfB4AaABAg,Ankush Rajput,Loo G aa gye 🙏🙏,0,0
2021-06-04T10:27:29Z,UgyfMdX3LoEyfQFM3zx4AaABAg,Deepak Kumar,🤣🤣🤣🤣🤣🤣🤣🤣,0,0
2021-06-02T13:36:40Z,Ugy8LHtVjXpAFJl4mMd4AaABAg,Balwindersingh Khattra,❤❤❤❤❤,0,1
2021-06-04T10:26:14Z,UgyDgbZaOBfqRdcT7jN4AaABAg,Tayyab Rajpoot,😘😘😘😘😘😘😘😘😘,1,0
